Hour,20Q,40Q,50Q,159Q,325Q,1L,2L,3L,RiverH,LakeH,10F,335F,10B,61B,10C,335C
137,504.114948589239,672.518467476999,295.275771919609,20.7266627517541,-136.981297868539,168.341415405273,157.588272094727,171.578323364258,220,167,0,6827.13959462979,-6.92706047992117,97.1674456973524,0,0
138,1338.10988377464,787.504428561088,358.513229510607,14.1801555120079,-150.628372154418,167.342864990234,156.487197875977,171.356353759766,220,167,0,7600.65934320454,-3.73803179211936,95.5946854899395,0,0
139,1362.78704942805,665.959110546167,393.064635235743,19.7185439480262,-143.27618148547,166.213012695312,154.964111328125,170.854614257812,220,167,0,7188.45871702627,4.25233367827574,91.1266982393681,0,0
140,1262.42866662254,458.492738501854,200.531993119765,13.054504205747,-133.126275259076,165.22721862793,153.397018432617,170.330459594727,220,167,0,7346.35382289774,2.57496014623991,94.6700377779243,0,0
141,714.319172473505,192.153530664662,39.9113678765147,10.8661863990322,-119.689478555759,164.497955322266,152.540603637695,169.854446411133,220,167,0,6969.76204282428,6.92623427099176,91.7561866682433,0,0
142,452.224293094242,59.3881410127306,-10.826545068604,14.7749144812936,-109.121052202272,164.091049194336,152.391098022461,169.543304443359,220,167,0,7235.31720160572,-0.77264681365745,97.563215256821,0,0
143,69.3951148182154,-143.397404288977,-92.0203540430333,12.0196966609165,-96.7977223673998,164.164215087891,152.586151123047,169.352020263672,220,167,0,6953.70653686326,6.30143116735409,99.5889412548945,0,0
144,-519.548317700337,-430.512583962505,-196.059012631616,10.3964371669372,-71.5198583331049,164.358001708984,153.025115966797,169.291915893555,220,167,0,6604.99938855736,5.6230557045136,94.7047085889406,0,0
145,-2725.29788097693,-1361.16790213964,-424.007238845284,-73.57523368024,72.0728350956801,164.902130126953,153.804244995117,169.482208251953,220,167,3235.81770553283,6426.54497113559,40.8005457739945,101.997450654108,1,0
146,-2346.23333333607,-1028.31634992833,-311.928260740965,-46.9695672146088,47.9802630353203,166.766418457031,155.56494140625,170.485885620117,220,167,3184.96129204582,7007.807233304,42.3044203226048,88.6482421526696,1,0
147,-1708.05881957849,-792.752746891295,-155.407625587069,-30.1268348606032,42.6137486839016,168.267883300781,156.878509521484,171.330368041992,220,167,2909.80088598137,6121.49392411911,46.1381349276288,92.6751648743439,1,0
148,-1311.89966885238,-444.188024308123,-111.482335659588,-19.2112791577399,13.2051725281554,169.369750976562,157.638641357422,171.983825683594,220,167,3446.84088164425,6370.34785527124,43.0627883067328,91.2958183273705,1,0
149,-83.2962282894648,670.725878895388,355.092081286851,1.74152470671331,-85.9353807348442,169.978149414062,158.112045288086,172.450256347656,220,167,3382.69438309107,6279.01248502702,41.1954881384546,92.4214136637368,1,0
150,1764.13030425149,1208.22512168312,808.778671487663,19.6420148590734,-154.524185996846,169.077743530273,156.646133422852,172.469268798828,220,167,3499.19053763797,6891.19533170267,39.640007698261,96.2683439026163,1,0
151,1681.86905889308,904.302551457951,633.736958295082,9.29622388894148,-141.314392106693,167.481689453125,153.27864074707,171.800094604492,220,167,3159.38686634753,7167.38181559291,35.8107987221286,97.4872122019667,1,0
152,1143.14828920653,480.876657226779,350.330007284338,-2.7525401955462,-93.6199510057516,166.19416809082,150.561325073242,171.155853271484,220,167,3214.36776053486,6667.56553523205,37.0516040574016,93.3325426099751,1,0
153,1010.00601595872,381.207301190814,300.740672160722,5.44951873409291,-83.4305503160046,165.482009887695,148.903762817383,170.706039428711,220,167,3533.50941496251,6184.59481349341,40.430082990747,90.4062876234579,1,0
154,904.966672990628,-204.510460722898,77.7508405011661,1.43221893098632,-40.7078244402746,164.941467285156,147.693908691406,170.264144897461,220,167,3556.58599118764,8029.83175013843,43.3954980177975,90.0573933879519,1,0
155,-430.860137331225,-580.26066004426,-206.993701540004,-15.813987569705,31.8298989292016,165.15087890625,147.358184814453,169.992691040039,220,167,3594.77467151861,7592.47180424989,36.2832073615699,97.7221879067697,1,0
156,-1660.97189881437,-849.670334845692,-462.52019937053,-24.5797760620846,58.8664875478159,165.950057983398,148.292984008789,170.150573730469,220,167,3389.94642775509,7404.15831703967,41.9059619594133,91.1428559394962,1,0
157,-2132.46227659133,-972.049701703563,-473.223301719174,-37.2674950344002,56.7538140524163,167.30143737793,150.203094482422,170.8056640625,220,167,3398.81253106793,7212.97312218751,45.5578379272376,96.3240836506422,1,0
158,-1095.79927771719,-442.333904565305,-282.334167053133,-17.0267934364356,21.8479594663375,168.674758911133,152.138519287109,171.584091186523,220,167,3744.98023685667,7091.26590790082,40.9358084519908,94.0262807009439,1,0
159,1417.5348265754,1018.19608022606,23.0426653284778,10.9615132286802,-153.473551695034,169.322418212891,153.233917236328,172.034255981445,220,167,0,7112.26711894694,0.650206863117811,92.9221295355005,0,0
160,1642.67998027525,1028.69794081057,240.054197401963,20.6800613679284,-161.328511182793,167.902679443359,153.155700683594,171.487930297852,220,167,0,7109.32576727302,-4.3205826063918,97.9313702813949,0,0
161,2621.51368540886,1322.27300165838,626.068667519279,38.0685208452198,-195.999025757567,166.452987670898,152.17529296875,170.834320068359,220,167,0,7771.35032862627,-12.1963564232671,95.4024342663305,0,0
162,3513.12022044801,1641.22603939444,860.998580496423,49.3168556439148,-221.212148446659,164.535522460938,149.636154174805,169.794067382812,220,167,0,7347.23787740612,-10.3001019897528,93.1672366786303,0,0
163,3571.20790431423,1548.95616211682,815.111795152868,38.5455831407795,-213.38656045325,162.20588684082,146.217071533203,168.385925292969,220,167,0,8378.60214159658,-10.2627399206959,88.866369700851,0,0
164,3349.90359674174,1176.86436412327,520.793607357136,30.3321822222228,-182.840970611871,160.025497436523,142.816101074219,167.000915527344,220,167,0,7547.37960886277,-9.53557822111883,93.6828555703353,0,0
165,2486.5229227438,933.024597267329,298.853631143866,28.9701653221463,-170.873222417972,158.271835327148,140.652389526367,165.779769897461,220,167,0,7154.4276592615,-9.94346658046957,89.4914735333102,0,0
166,1575.03645992224,258.746865737622,-1.05909695006896,19.3180119755974,-130.856702303589,156.948944091797,139.50032043457,164.775817871094,220,167,0,8106.40753207393,2.67057928436267,88.4566176315319,0,0
167,265.528440374216,-494.094607962113,-337.56394279101,25.2748438976883,-77.6523130359842,156.598892211914,139.648147583008,164.149871826172,220,167,0,7730.96709256927,0.416790357323007,95.0068796508734,0,0
168,-960.681114313924,-796.132723041828,-476.067726431219,7.09097810973925,-48.5204328643777,157.360687255859,141.030075073242,163.998397827148,220,167,0,6880.34260937345,4.54851469986202,92.1185878759994,0,0
169,-2982.11175464182,-1570.10530390486,-621.432823499772,-105.475555644667,80.7214800213552,158.513214111328,142.97639465332,164.354995727539,220,167,3339.43343428919,7478.34803903542,38.1555084021856,98.454287652273,1,0
170,-3121.01101225043,-1520.17764701687,-653.727979176444,-130.103985698133,59.3607782986028,160.704666137695,145.597930908203,165.505813598633,220,167,3479.14806727645,7510.89705101168,43.3480206913456,93.3310261380734,1,0
171,-3094.41794193617,-1417.89313718818,-623.223242175769,-97.4360809064566,70.9178879320728,162.806274414062,148.228652954102,166.700164794922,220,167,3208.85702620328,7391.10210851578,45.3649320117945,92.9684024259142,1,0
172,-2612.64803248994,-1224.73809028968,-512.336248712682,-64.4862885354805,64.217204863347,164.737655639648,150.682907104492,167.846343994141,220,167,3466.5584975649,7515.00110086147,44.4873278266474,99.5649471947652,1,0
173,-1983.20732883278,-622.965733884609,-290.87379429559,-32.6797141330238,35.768372641083,166.29248046875,152.760498046875,168.819259643555,220,167,3020.18106176524,7361.2057649251,41.1545650704408,90.5851847980625,1,0
174,-1390.66187311289,112.71317837733,111.764649803947,-17.9528804881018,-54.5227200229786,167.238327026367,153.853012084961,169.568710327148,220,167,3280.94971694398,6542.12090738908,41.2429843721975,98.6060114991626,1,0
175,-1201.82217324959,-279.424266823279,37.0430562647975,-16.7140460404777,-17.2457596310996,167.082611083984,153.242370605469,170.097366333008,220,167,3233.25322316072,7349.4394000993,45.688111667063,87.479563647753,1,0
176,-2039.20332820223,-722.381793482602,-270.975152225329,-35.168611732233,39.4901167273074,167.506866455078,153.151824951172,170.561752319336,220,167,3544.77519513015,7266.46407083349,40.8405960154244,90.4154655290066,1,0
177,-1924.11534872221,-822.030832645367,-319.757004036971,-38.6698648727427,42.7778057328532,168.63557434082,154.230590820312,171.279510498047,220,167,3221.46410285035,7186.12008533833,42.7402177933834,92.96087774065,1,0
178,-2347.44584797802,-881.990947159608,-341.486798434218,-43.8392226341824,56.2510709987706,169.766143798828,155.560760498047,172.022750854492,220,167,3172.93721286262,6552.0675420298,40.0325868589828,96.1250538195727,1,0
179,-2151.28096909702,-785.414587300705,-382.387714707015,-46.1797545874643,57.490597293154,171.036239624023,157.162963867188,172.866912841797,220,167,3413.62347722247,7381.34551795007,41.5701079214687,96.7220922503304,1,0
180,-2528.11913809386,-937.501270524107,-490.833496538423,-76.5117208868691,48.9923190484997,172.189483642578,158.800994873047,173.684677124023,220,167,3027.89168240049,6591.51052540449,41.361389945011,95.2922573935699,1,0
181,-35.000597765497,-2152.32742558765,-758.300511477048,3.52935585696979,91.4868062754139,173.795288085938,160.862289428711,174.5,220,167,2902.92692726586,6141.52841272949,43.0191212387736,93.3328212846161,1,0
182,-28.2276437320593,95.1108295420958,-932.466829345904,-4.67483718559495,35.7248626782149,174,165.150115966797,174.5,220,167,2830.94391258996,4149.87218787778,46.6180844466958,95.6670232248322,1,0
183,140.348765509008,983.687008945514,304.574688349956,3.95038221528538,-135.970033953348,174,166.800003051758,174.5,220,167,0,6273.84920668193,1.78150288469847,92.7312324087418,0,0
184,1094.46693815294,1039.65347688108,524.309413240519,7.15321627591363,-161.611476018681,172.648773193359,165.571212768555,174.43879699707,220,167,0,6932.00152866807,4.52171920002834,93.5477030850823,0,0
185,2202.83186340235,1342.50023263312,797.179031390117,34.1884279249605,-188.887669656318,171.191024780273,163.410552978516,173.989303588867,220,167,0,7000.32506346999,-3.47159307432706,97.6476940614618,0,0
186,3552.60609159934,1773.43211424204,1091.03700653275,50.0540478717232,-219.857153512556,169.329315185547,160.172164916992,173.110443115234,220,167,0,7844.1168303402,-6.47172612464546,88.7302362277383,0,0
187,4052.90137046917,1751.40218619985,1160.67848952491,43.2771668650235,-222.162254576394,166.836441040039,155.78678894043,171.685623168945,220,167,0,7412.52164713946,-13.8119917008194,92.2204084916717,0,0
188,4146.2093228337,1645.28104400527,952.105932337268,41.2952034496517,-213.114212837887,164.279479980469,151.211334228516,170.126663208008,220,167,0,8032.44022514102,-10.6659309926708,96.2074321718159,0,0
189,3280.72158973939,1409.28561566944,676.884153633988,41.794938084725,-205.957192422511,161.879104614258,147.338012695312,168.571273803711,220,167,0,6977.18674106322,-1.43556103607897,89.9221551870754,0,0
190,2281.81281776358,600.170850177946,184.126373521394,23.6178730712922,-159.054077129989,159.940322875977,144.645065307617,167.26741027832,220,167,0,7506.84143012255,-7.53709893273416,89.7222750544426,0,0
191,1025.98138636377,-272.753219713507,-151.952396108869,20.7058352184266,-103.568733601051,159.069107055664,143.884185791016,166.458877563477,220,167,0,8011.4529092414,2.60959750490014,88.8458408960168,0,0
192,-725.144391521655,-877.331155123554,-440.731121237752,9.28726189815535,-48.8699739133021,159.458602905273,144.501190185547,166.072326660156,220,167,0,7496.44643640307,5.51694588193634,97.5948840841787,0,0
193,-3228.31609317742,-1742.08245581591,-662.383082758503,-138.279040015422,76.1352810763283,160.60368347168,146.303192138672,166.392288208008,220,167,3150.49305039757,7261.8027986824,47.1133795616079,94.1736690288259,1,0
194,-3161.86147528314,-1453.27584029898,-571.274337517568,-117.29306882349,70.3601098974664,162.927124023438,149.108047485352,167.641006469727,220,167,3215.16657334158,7659.46152385523,40.8516883205071,100.878442919083,1,0
195,-2910.84992471142,-1346.6429463211,-564.369293915728,-95.8222571481341,65.5024201625845,165.00749206543,151.62565612793,168.809921264648,220,167,2893.08416545175,7300.83759154478,44.1277404693298,90.5436762060938,1,0
196,-2529.34005114666,-1115.11073820506,-490.61457717346,-65.0446290425268,52.3896067568926,166.903518676758,153.912673950195,169.926132202148,220,167,3317.05761284892,6520.5044482985,37.4246112336317,90.8351813263142,1,0
197,-1817.14500476626,-663.217842661522,-228.410173772804,-37.2679108152235,26.254456229721,168.438858032227,155.905471801758,170.881149291992,220,167,3342.88935153184,7027.50489266422,45.5006140966154,95.1535887229963,1,0
198,-1319.53987107419,26.5392806193609,154.552766560905,-19.9767068676814,-47.6662529972103,169.381958007812,156.858200073242,171.622085571289,220,167,3320.87545395966,7583.62388353867,45.574646403872,91.5532648194195,1,0
199,-1147.37595527958,-233.567617310369,31.7558487415167,-9.4740597388211,-25.6610208025265,169.301742553711,156.26383972168,172.154266357422,220,167,3391.2029785292,7732.82956646004,34.3023521315277,100.269885951483,1,0
200,-934.156187163913,-395.940394779772,-3.58609263288175,-4.36079739835234,6.9091327804533,169.661727905273,156.043914794922,172.611404418945,220,167,3383.53895902587,7021.73665985335,44.2036805423813,91.0072189220116,1,0
201,-850.135308644933,-232.226016669863,-36.0942140618652,-22.5630434935582,-4.5768296606341,170.132629394531,156.058898925781,173.009078979492,220,167,3314.33100885829,7235.81712148082,40.605457653441,97.7077002682114,1,0
202,-1200.24308577935,-549.909041199117,-146.060513856658,-11.5081610491636,27.6467888036131,170.447235107422,156.223434448242,173.329391479492,220,167,3151.49862494541,6633.26697576277,39.3448977995075,89.511053479705,1,0
203,-1297.72763670106,-508.2496587134,-213.686865235822,-18.2939261875202,30.3145421806216,171.243377685547,156.883117675781,173.80500793457,220,167,3426.9396078785,7167.98645436083,38.2932720041195,97.1372880629634,1,0
204,-1031.47553871735,-357.1784672913,-205.812555559819,-15.3188073857612,25.3542682710352,171.955352783203,157.826324462891,174.268310546875,220,167,3495.61205777729,7157.75964565535,40.9563434306898,96.835530889239,1,0
205,-169.066890390935,-889.699905460742,-214.209972832407,-9.42198178650847,35.8369868413628,172.806274414062,158.599868774414,174.5,220,167,3186.37564604075,6525.47010196711,39.7234775301415,89.8901834950593,1,0
206,-41.5711140000652,70.1103085462249,-328.655973879879,7.45280684053578,-25.6392954379202,174,159.442260742188,174.5,220,167,3271.24983376859,6059.35694960751,45.0811555718665,91.2935870278716,1,0
207,1874.68245262488,1415.51959370614,354.325434679971,23.300339991792,-158.162520170343,174,160.692291259766,174.5,220,167,0,6201.811259341,-0.0664197066333063,94.3190362446024,0,0
208,2201.88007884416,1401.88508336343,522.728393862993,20.1368191371597,-186.566960553914,172.024337768555,159.182098388672,173.783950805664,220,167,0,7034.2433858319,-6.1521426658222,93.9551067453008,0,0
209,3413.17291273831,1768.28140401479,845.390980787791,50.1639860677746,-215.023025936453,170.054977416992,157.102020263672,172.952224731445,220,167,0,7250.63507363617,-12.9996100521777,90.7564219845868,0,0
210,5002.46480334265,2203.98817563212,1242.82901763929,66.2762490208813,-259.218669349726,167.612716674805,153.532043457031,171.672760009766,220,167,0,7856.30617936684,-23.4052125443879,94.0354609254348,0,0
211,5171.43371894758,2321.94430891817,1268.16388798645,54.130284702637,-262.763109028026,164.44563293457,148.561767578125,169.803741455078,220,167,0,7785.75775190048,-26.5814578300249,102.934283253626,0,0
212,5387.66513567183,2161.64745731109,1117.45008289775,64.3264240938135,-248.984108013945,161.241622924805,143.379440307617,167.817626953125,220,167,0,7991.26113910709,-18.2243212186464,95.4954133344771,0,0
213,4437.99443375523,1879.69054336694,822.922082318506,56.107994361134,-243.978792248499,158.175369262695,138.821502685547,165.829864501953,220,167,0,7623.09477809748,-16.15451737561,94.0892114831733,0,0
214,3613.07711545312,1313.91175022548,445.687723924769,45.2513250213341,-196.011967564303,155.609039306641,135.517440795898,164.109481811523,220,167,0,7981.10584602317,-14.3844409547799,86.6857568834815,0,0
215,2279.27293840504,463.296331627308,-6.99971428198266,33.0717184443042,-151.764623274983,153.804885864258,133.565414428711,162.753021240234,220,167,0,8257.794296941,-10.8409982864066,94.8117143264914,0,0
216,1156.49996048682,-407.354562687221,-257.27524065863,27.6239839002479,-101.971730836429,153.141326904297,133.598571777344,161.920303344727,220,167,0,7324.59933999866,0.90271939495623,91.6829218444866,0,0
217,-1686.1981284077,-1324.22679279033,-426.991545233697,-24.3286617426501,60.9744655625809,153.760711669922,134.598220825195,161.51155090332,220,167,3383.06670393342,7711.16042386328,43.5045434974907,93.0963311051015,1,0
218,-870.638336496405,-877.4560456569,-275.874734527943,-18.8038148259519,29.9072307239844,155.580368041992,136.490447998047,162.136291503906,220,167,3419.92849795888,7616.96683178612,43.5061242136126,92.2041698124721,1,0
219,-186.215782390968,-510.040775722945,-86.8698322872236,2.31794192274262,-7.81802794100304,156.826477050781,137.654357910156,162.488403320312,220,167,3639.04415511382,7842.78435771871,42.2691152044863,90.2772386432431,1,0
220,284.843071170654,108.508096419925,7.16944551832549,-9.05066868963235,-71.0781274902015,157.401473999023,137.916152954102,162.529296875,220,167,3807.01043522812,6902.29962681659,42.9537372663391,90.5198370334079,1,0
221,1256.94876632985,695.452742290647,345.284739272992,2.84362514300886,-115.542581473064,157.122482299805,137.820281982422,162.387359619141,220,167,3742.43439182986,8562.39425819957,37.7560977681097,93.5745182705023,1,0
222,1775.04334132966,1019.04985851049,660.046852123405,8.08986024113335,-152.308800730111,156.14192199707,136.368438720703,161.920333862305,220,167,3679.62212739256,8611.0584696772,35.2894205460769,93.2772932607339,1,0
223,1368.88240086458,610.480188972087,384.482656005508,4.64556180716803,-114.232069850638,154.728775024414,133.682723999023,161.212738037109,220,167,3735.59897992194,8101.28038763961,35.8263174651543,90.9105143051246,1,0
224,1083.73232054767,236.250753569188,196.944468293115,1.71384374798527,-74.6581541652001,153.934051513672,132.106964111328,160.71272277832,220,167,3489.41505258273,7414.58408945471,33.5879516450297,94.3084018307957,1,0
225,910.66374869155,9.28950960204423,61.093512884327,-5.64875600360895,-63.1304219120022,153.684616088867,131.281555175781,160.329345703125,220,167,3546.95006320551,8108.08922210447,36.3841222883967,92.510955490321,1,0
226,319.974629977658,-296.275224677751,-60.0253997456607,5.16098081288858,-30.0741466854107,153.612274169922,130.954864501953,159.988037109375,220,167,3641.48518077019,7624.63790965598,41.7879329036596,94.2441235128511,1,0
227,-341.459941316118,-529.261093220831,-262.238676495885,-17.8519175380184,25.777412724473,154.061340332031,131.124160766602,159.818099975586,220,167,3419.93419635245,8001.19863951238,40.0076104258803,91.6018029606149,1,0
228,-997.910462250468,-518.488389040989,-343.567753314635,-7.01420749900231,35.8356785062234,154.795394897461,132.165313720703,159.933380126953,220,167,3430.19246684483,8149.41265070846,42.8563381878009,93.216258774169,1,0
229,-1121.91682278712,-704.351302706562,-352.419063736051,-15.6295561285213,42.4774541198889,155.645141601562,133.463729858398,160.251861572266,220,167,3141.24305139665,7367.48561615217,37.6893871181047,93.5136084969246,1,0
230,-634.419749715698,-167.048153027574,-213.31775888012,-16.0871051096191,-27.8275430131814,156.633575439453,134.920181274414,160.750350952148,220,167,3552.49521054707,7709.44273924325,35.6853838542521,96.0208972897199,1,0
231,3002.79851564311,1493.61078900799,356.938353144168,36.0618313592217,-209.185421881631,156.832702636719,135.737640380859,160.984954833984,220,167,0,8073.54889335834,-17.8089138007081,95.2688440519389,0,0
232,3795.24980708498,1808.73860876363,760.366351051326,39.6251819591005,-244.798725672394,154.660949707031,134.230728149414,159.843078613281,220,167,0,8767.09020304119,-22.4930490230282,94.3456629722433,0,0
233,5106.58818350669,2133.96770705094,1040.26945969647,70.5734520113036,-279.346940299274,152.078079223633,131.225326538086,158.374404907227,220,167,0,8356.29181898023,-29.9882349582184,93.0982053405829,0,0
234,5731.12189705694,2470.15553222131,1243.94951491894,73.696733034989,-298.040433637807,149.029190063477,126.837532043457,156.554229736328,220,167,0,9713.95125504284,-39.8212209338392,90.5085545362095,0,0
235,2624.9980230456,1720.07424113421,1147.52778264002,35.0697290218013,-286.185277290547,146.444702148438,122.388603210449,155.714828491211,220,167,0,13917.2801086834,-30.7254487737856,127.103633361334,0,1
236,2608.85697802619,1591.109176366,913.446598166321,17.7640159483609,-284.298371421891,143.929443359375,117.812713623047,154.742401123047,220,167,0,12792.275758043,-34.7453395887957,130.412512826245,0,1
237,1514.35569104284,1114.79950700567,657.709121951101,34.3714230154805,-265.271006722097,141.669662475586,116.5,153.766983032227,220,167,0,12951.7497821351,-28.2963571660517,135.232959144831,0,1
238,513.921064295427,640.289947375886,438.38664226365,13.4656251748994,-213.35321161417,140.008605957031,116.5,153.162612915039,220,167,0,13600.3873321034,-27.5595038777236,129.671401558305,0,1
239,-642.849543782229,-303.548908677777,104.537061181587,23.0410644528893,-165.771230574635,139.083526611328,116.5,152.91096496582,220,167,0,13310.4680492539,-16.8996729625005,122.201669304256,0,1
240,-2009.82272557511,-1054.53599913555,-265.336449306436,-0.844558841829435,-107.37090688657,139.5478515625,116.5,153.122161865234,220,167,0,12945.3667966469,-12.0536459524889,125.71575634278,0,1
241,-4698.6615309504,-2326.28481047749,-720.278372968496,-151.960657954761,78.0263180513211,141.079406738281,117.610969543457,153.903091430664,220,167,3778.74562890045,13037.2684376682,41.0132950353951,133.756194315559,1,1
242,-4917.75877767625,-2275.63742678502,-731.350459011537,-175.414729804385,88.8075854119158,144.352416992188,120.528434753418,155.727203369141,220,167,3303.94570770971,13352.5384489343,38.1494639069522,130.732680198156,1,1
243,-4734.78731545749,-1978.4375286667,-686.323064041126,-137.788440727414,84.5600171597891,147.550201416016,123.556480407715,157.604843139648,220,167,3580.69891779679,13180.3206910914,38.1206522944879,127.687960675871,1,1
244,-3927.69193007675,-1643.09481289587,-506.225596707742,-84.0145259333591,46.7856553176653,150.501800537109,126.285621643066,159.385620117188,220,167,3649.44882921925,12438.5017467986,41.0514731976484,134.005169081218,1,1
245,962.171162907457,-165.979814954714,-45.9809372969622,10.3223760743668,-73.7798830764317,151.968276977539,127.865364074707,159.679840087891,220,167,3700.39949890212,7532.87757350586,41.766178903147,91.4445803599869,1,0
246,1244.43940800322,461.797152739393,272.566216627572,5.65586246132387,-107.876550558082,152.174987792969,127.924011230469,159.309661865234,220,167,3761.54383832407,8510.22624679878,39.5836154861715,93.610210636031,1,0
247,642.106358888684,-127.714620808773,59.1229136646669,3.93855092880499,-64.9378848568876,151.530426025391,126.736480712891,158.904800415039,220,167,3662.65887672183,8368.20842312577,40.2008167565934,95.5717776556157,1,0
248,155.293779922103,-439.877883089668,-134.731633857464,6.78773661095319,-24.9364074863388,151.765274047852,126.533843994141,158.668869018555,220,167,3535.38570796602,7716.38704847907,40.0198057728776,90.8496008180557,1,0
249,-77.3585709681995,-369.73066118825,-169.166475017299,14.4751940396607,-28.6371548957727,152.380279541016,127.108352661133,158.630020141602,220,167,3515.62373346987,8425.02765688545,38.2369253591146,95.7781941954,1,0
250,-813.712236927016,-702.156234181886,-356.758420865316,-18.4572674065029,36.7095555502421,152.870101928711,127.890937805176,158.618133544922,220,167,3634.41637320941,7735.21215733114,38.4014970404029,91.3380097444931,1,0
251,-1107.00851786628,-782.064311841867,-497.682173347078,-21.7086406816444,49.8577988418665,153.788482666016,129.302200317383,158.883163452148,220,167,3572.74622969532,8333.86439135773,40.5201757586382,93.0305672916423,1,0
252,-1636.35929160785,-797.932446351048,-445.897270063266,-27.7966101113937,45.2554260291413,154.963821411133,131.364654541016,159.382690429688,220,167,3411.84504981277,7690.54959171342,40.3987229187412,95.1113556836031,1,0
253,-2048.54669190952,-919.650747069528,-565.221607610191,-43.6292930089072,55.2796963951558,156.145477294922,133.343017578125,160.010269165039,220,167,3479.27263190426,7796.95585404274,42.3418496771543,97.2184548984768,1,0
254,-1824.74027013353,-838.835387179998,-556.595789931453,-33.4740811069769,51.3132840750502,157.511322021484,135.57551574707,160.83464050293,220,167,3745.74998149918,8098.63235656719,38.0715663967526,93.8046596499648,1,0
255,1002.22575209569,925.608055104365,-167.153925431802,13.6270523094864,-157.851397776684,158.649520874023,137.665374755859,161.579833984375,220,167,0,7618.88212852723,-5.8213230389922,91.0345077744407,0,0
256,1912.93277246632,1168.17308490446,230.643734886819,19.7199165795969,-171.848720422136,157.232467651367,138.291473388672,161.195648193359,220,167,0,8024.74322595938,-11.4229035476945,97.4657595728008,0,0
257,2833.25919495477,1539.67278481437,613.834654259019,41.6170747337977,-216.001392303159,155.540924072266,137.321990966797,160.459075927734,220,167,0,8282.74682614924,-21.6288454271052,97.033531175852,0,0
258,3517.37052821787,1661.23312600672,730.489355917886,40.8008284497099,-212.608584782371,153.436309814453,134.769226074219,159.355056762695,220,167,0,8095.41018322996,-20.5467964905224,94.4363954966417,0,0
259,3988.38756959711,1762.64048232846,835.615582135559,52.6073342205694,-231.534528733672,151.186431884766,131.748657226562,158.05126953125,220,167,0,8126.82374166947,-19.9799399706229,91.651408756169,0,0
260,-468.691925704799,960.43934021642,545.991925715831,6.73226563427419,-216.120381272899,148.846008300781,128.269607543945,156.702301025391,220,167,0,13353.7071049254,-21.8338917637552,133.822975841859,0,1
261,-923.879824423128,505.252739587806,223.185949481723,0.597698798894759,-197.826524069,147.406280517578,125.995941162109,156.860153198242,220,167,0,13342.3996100005,-11.9343384334674,132.933139522938,0,1
262,-1953.09214347131,-769.995781626239,-155.669812467759,-11.4687822024538,-123.472000898419,146.678909301758,125.010780334473,157.24772644043,220,167,0,12958.9513992078,-8.52426918372034,129.626717386844,0,1
263,-3160.22275339599,-1256.33196956414,-529.8679208369,-48.7901778596588,-65.3442256999067,147.642471313477,125.663879394531,157.989532470703,220,167,0,13169.2396617884,-2.62234745304346,133.770357319016,0,1
264,-4358.6734590547,-1900.07525312483,-772.804763662042,-167.900921657809,-18.4209013314135,149.507125854492,127.766883850098,159.213562011719,220,167,0,13133.0873211857,3.49233656558386,128.981732527457,0,1
265,-3176.49759962645,-1841.37749904062,-844.002012678429,-123.845347058076,91.7260629681052,151.595001220703,130.645095825195,160.277008056641,220,167,3284.37275955326,7740.9133451851,46.0923814081706,97.8582484837751,1,0
266,-3247.42193080998,-1817.91039043288,-867.633394519295,-142.365017004965,93.9233122032918,154.193069458008,134.120101928711,161.47639465332,220,167,3468.62166723099,7517.2228375759,34.1058045901496,92.1548545188555,1,0
267,-3363.98627689835,-1649.21256667404,-824.1037879793,-133.705889203136,73.4885403698966,156.699157714844,137.627944946289,162.748336791992,220,167,3332.59891092726,6434.84375949751,38.8414777425514,95.4356504467785,1,0
268,-2453.0791757225,-1322.8885703929,-635.656180531221,-69.3011884198707,67.7836175101244,159.063919067383,140.987319946289,164.010620117188,220,167,3511.45745083219,7789.72032387151,41.3476502295925,92.3781852304063,1,0
269,-1784.26995619019,-844.161491071651,-379.595001392386,-24.5762581243312,31.5637531863884,160.932662963867,143.663070678711,165.007369995117,220,167,3192.30462525815,7853.61507850132,41.9110489273179,95.0281044623045,1,0
270,-1510.08187247981,-365.321652801636,-70.4873738604712,-13.5717147754266,-17.216591019444,162.095291137695,145.1572265625,165.701721191406,220,167,3438.49820699665,6807.77158177085,39.0229101818464,95.805456213763,1,0
271,-1261.13130107179,-466.600295168226,-58.5104768825361,-12.6476865487519,-6.55779001728399,162.5859375,145.417190551758,166.234329223633,220,167,3215.7845325109,7911.70664329637,45.7439991721214,95.7775146350736,1,0
272,-1350.65928923755,-536.250166803542,-169.149927633891,-21.7257023939066,33.526354518714,163.104583740234,145.736343383789,166.687316894531,220,167,3314.33284516348,7546.28603150048,39.7865805227995,97.3591622445312,1,0
273,-1142.75199481561,-393.415568848645,-198.723413290513,-12.3177511005501,15.9738646852966,163.935180664062,146.518402099609,167.218475341797,220,167,3216.91275763266,7667.98892050882,37.9425964861554,95.2960147038815,1,0
274,-1167.45574241291,-423.339212428526,-207.395149733959,-22.5174060105642,20.0713739747422,164.53401184082,147.34049987793,167.662078857422,220,167,3452.17376062648,7717.42868928758,40.6526137011791,90.4237995675804,1,0
